Id,Category
16482,1,2
16483,0,2
16488,0,2
16500,0,1
16502,1,2
16507,2,1
16512,1,2
16514,1,2
16516,1,2
16518,1,2
16519,1,2
16526,1,2
16529,1,3
16534,3,2
16537,1,2
16540,1,3
16544,1,3
16549,1,2
16553,1,2
16561,2,1
16587,1,0
16596,1,2
16599,2,3
16608,2,1
16612,1,2
16616,1,2
16624,0,1
16628,1,2
16635,1,2
16643,0,4
16645,2,1
16650,0,2
16654,1,3
16657,1,2
16658,0,1
16660,0,1
16662,1,2
16663,3,2
16684,2,3
16685,0,4
16693,0,1
16695,1,2
16698,1,3
16710,0,1
16737,1,2
16746,1,2
16748,1,2
16751,1,3
16774,1,0
16800,1,3
16806,3,2
16810,2,1
16818,1,3
16819,1,4
16837,1,3
16845,1,2
16851,2,1
16867,2,1
16868,0,2
16881,1,2
16884,0,3
16894,2,1
16905,1,3
16909,0,1
16910,0,2
16914,4,2
16921,1,3
16936,1,2
16941,1,2
16944,1,3
16952,1,3
16955,1,2
16959,2,1
16971,1,3
16983,3,2
16998,2,3
17025,1,3
17027,3,1
17052,2,1
17080,1,2
17104,2,3
17114,1,2
17120,2,1
17132,1,2
17135,0,1
17136,0,3
17143,1,2
17144,1,2
17153,1,3
17154,1,3
17155,1,2
17163,1,3
17164,1,2
17165,2,1
17170,0,2
17197,1,2
17213,0,1
17223,4,3
17240,1,2
17256,1,3
17260,1,3
17274,4,3
17309,0,2
17310,0,2
17313,1,3
17325,1,2
17326,0,2
17334,1,3
17338,0,1
17345,1,2
17348,2,1
17353,1,3
17367,1,2
17369,1,2
17389,0,3
17393,1,2
17400,3,2
17406,1,2
17418,1,3
17423,1,2
17424,1,4
17444,1,2
17453,0,2
17455,1,2
17479,0,2
17484,1,3
17494,1,3
17501,1,2
17507,1,2
17515,1,2
17538,3,2
17556,1,2
17565,1,3
17567,0,3
17571,1,2
17574,1,3
17581,1,2
17588,1,2
17608,2,3
17623,1,2
17627,1,2
17634,2,3
17639,1,2
17643,1,3
17653,1,2
17654,1,2
17655,4,2
17659,1,3
17664,2,1
17671,1,2
17672,2,3
17677,1,2
17680,2,1
17684,4,3
17696,1,2
17701,1,2
17704,3,2
17718,3,2
17725,2,1
17730,1,2
17738,1,3
17747,1,2
17748,3,2
17753,1,2
17754,4,2
17762,1,0
17764,1,3
17767,3,2
17768,1,2
17773,3,4
17775,4,2
17780,1,3
17782,1,2
17790,3,1
17794,1,2
17797,1,2
17802,1,3
17810,1,3
17822,1,2
17823,1,2
17824,1,3
17827,1,2
17828,1,3
17830,1,2
17833,1,3
17837,1,2
17865,1,3
17868,1,3
17872,1,3
17891,1,3
17896,3,2
17901,1,3
17920,0,2
17922,2,1
17929,0,4
17939,2,3
17946,0,3
17952,1,2
17956,1,3
17963,2,1
17976,0,2
17977,2,1
17985,1,3
17988,2,4
17998,1,2
18002,2,1
18007,0,4
18009,1,2
18011,1,2
18015,1,2
18024,0,2
18033,1,3
18034,1,3
18047,1,2
18050,0,4
18070,3,2
18079,1,2
18084,1,2
18091,1,2
18112,1,3
18123,1,2
18139,1,3
18140,0,2
18156,1,2
18164,2,1
18167,1,2
18182,1,2
18183,2,4
18189,1,2
18199,1,3
18200,1,2
18201,1,2
18206,2,3
18207,1,2
18214,0,3
18224,3,2
18226,1,2
18231,1,2
18240,1,2
18245,1,2
18251,1,2
18268,1,2
18277,2,1
18285,0,2
18302,1,3
18308,1,2
18332,1,3
18333,1,2
18335,1,3
18352,1,3
18355,1,2
18357,0,3
18359,1,2
18375,1,2
18382,1,2
18383,1,3
18387,1,2
18399,1,2
18420,1,3
18428,1,2
18435,1,2
18444,0,3
18449,1,3
18457,1,2
18474,2,1
18480,1,3
18482,1,2
18486,1,2
18493,1,2
18521,1,3
18535,3,2
18539,2,3
18553,1,2
18588,2,3
18614,1,2
18619,1,3
18629,1,3
18637,4,3
18638,1,3
18639,0,2
18645,3,2
18659,2,1
18660,1,3
18672,1,2
18698,1,2
18729,0,2
18751,1,3
18760,1,3
18774,1,2
18776,1,3
18783,2,3
18788,1,3
18791,2,1
18794,1,3
18809,1,2
18810,1,3
18823,1,4
18835,2,1
18854,4,3
18857,1,3
18862,2,1
18868,1,2
18869,0,2
18873,2,1
18878,1,2
18879,1,2
18884,0,3
18889,1,4
18902,0,2
18912,2,1
18923,1,2
18924,1,2
18926,1,2
18938,1,3
18944,1,2
18952,1,2
18955,1,2
18962,1,2
18992,3,2
19011,0,2
19013,1,3
19014,3,2
19015,3,2
19026,3,2
19032,2,1
19038,2,3
19047,2,0
19048,2,3
19049,1,2
19056,1,2
19063,3,1
19075,1,2
19080,1,2
19084,2,1
19103,3,4
19107,1,3
19110,1,2
19118,4,1
19126,1,2
19132,1,2
19142,1,2
19146,2,1
19149,1,3
19152,1,2
19154,1,2
19162,1,3
19164,1,3
19169,1,2
19170,1,2
19181,2,3
19191,1,2
19192,1,2
19200,2,3
19207,2,1
19209,1,2
19219,2,1
19252,1,2
19254,0,1
19255,2,1
19262,3,2
19270,2,1
19277,1,2
19283,1,3
19286,1,3
19299,1,2
19320,1,3
19322,1,2
19329,2,1
19340,2,3
19345,3,2
19356,1,3
19357,1,2
19365,1,2
19371,1,2
19372,1,2
19383,2,1
19395,1,2
19398,3,1
19399,1,2
19405,0,1
19408,1,2
19412,0,2
19422,2,3
19426,1,2
19430,1,2
19442,1,2
19451,1,3
19454,0,1
19463,1,3
19477,1,3
19489,0,3
19495,1,3
19507,1,2
19508,1,2
19520,1,2
19526,2,1
19529,1,2
19539,1,3
19548,1,3
19557,1,4
19560,2,1
19563,1,2
19566,1,4
19568,1,0
19571,1,2
19581,0,2
19586,1,2
19607,1,2
19609,1,3
19611,1,3
19648,1,2
19650,2,1
19655,2,1
19670,1,2
19672,1,2
19683,1,3
19688,0,3
19696,1,3
19699,1,2
19708,0,2
19718,1,2
19735,0,1
19758,0,2
19773,1,3
19774,1,2
19775,1,3
19776,1,2
19786,1,2
19793,1,2
19808,1,3
19834,3,2
19836,1,2
19841,1,2
19848,1,2
19859,1,3
19862,2,1
19867,2,1
19868,3,1
19891,2,3
19896,1,2
19902,1,2
19909,1,3
19914,1,3
19921,1,2
19932,3,1
19944,1,2
19954,2,1
19997,1,2
19999,1,2
20020,2,1
20041,1,2
20044,1,2
20054,2,1
20061,0,2
20067,2,3
20071,2,3
20074,1,2
20077,0,2
20079,1,2
20083,1,3
20092,0,1
20111,0,1
20112,1,2
20117,1,3
20122,1,2
20123,1,2
20130,1,3
20154,2,3
20158,2,1
20175,1,2
20192,1,2
20195,1,2
20205,1,2
20206,1,2
20220,4,3
20222,1,3
20231,0,4
20237,1,3
20250,0,2
20254,0,1
20268,1,2
20277,1,3
20290,1,3
20299,1,2
20323,2,1
20325,1,2
20327,2,3
20333,0,4
20337,1,3
20348,1,3
20354,1,3
20379,1,2
20399,1,2
20421,3,1
20431,1,3
20444,1,2
20445,1,2
20452,1,2
20466,1,2
20467,3,2
20474,1,3
20481,1,2
20483,1,2
20488,2,1
20498,1,2
20506,3,2
20510,1,2
20519,4,1
20521,1,2
20522,1,3
20524,1,2
20535,1,2
20541,1,2
20549,1,2
20562,0,2
20567,1,3
20577,3,2
20587,1,3
20607,1,2
20612,1,3
20619,1,3
20626,1,2
20631,1,3
20658,1,3
20667,1,3
20682,1,2
20688,2,1
20699,3,1
20701,1,2
20709,1,2
20717,4,3
20720,2,1
20723,1,3
20739,0,2
20742,1,3
20753,1,2
20756,1,3
20785,1,2
20786,2,3
20790,2,1
20825,1,2
20826,1,2
20827,0,2
20836,2,3
20839,1,2
20846,1,2
20847,0,2
20848,1,2
20860,0,2
20872,1,3
20897,1,3
20912,1,2
20929,1,2
20935,1,3
20956,1,2
20959,2,1
20962,1,2
20963,1,2
20964,1,2
20982,2,1
20992,2,1
20993,1,2
21000,1,2
21008,1,3
21016,1,2
21018,0,2
21022,3,2
21028,0,3
21037,1,2
21051,1,3
21056,0,2
21062,3,2
21063,1,3
21067,2,1
21076,1,2
21078,1,3
21080,3,2
21087,1,2
21101,1,2
21117,1,2
21119,1,2
21131,1,3
21132,1,2
21181,2,1
21186,1,2
21197,1,2
21207,1,2
21217,1,2
21232,0,2
21233,1,2
21272,1,2
21273,1,3
21282,1,2
21283,3,2
21290,1,2
21291,3,2
21295,0,2
21298,2,1
21302,2,1
21310,0,2
21314,1,2
21339,2,1
21344,1,2
21349,1,2
21356,1,2
21361,1,2
21363,1,2
21364,1,2
21372,1,2
21379,2,1
21384,4,3
21386,2,3
21390,3,1
21392,1,2
21402,1,3
21406,2,1
21414,1,3
21422,1,2
21436,1,2
21441,1,3
21475,1,3
21481,1,2
21484,1,2
21487,3,1
21493,1,2
21500,1,3
21502,1,3
21509,1,3
21520,2,1
21522,1,2
21528,0,1
21532,0,1
21533,1,3
21545,2,1
21551,0,1
21554,1,3
21559,3,2
21560,2,1
21565,1,3
21581,0,1
21584,1,2
21595,0,2
21596,2,1
21607,1,2
21613,0,4
21616,1,3
21617,0,4
21621,1,3
21623,4,2
21629,1,2
21634,1,2
21649,0,3
21658,2,1
21672,0,2
21681,2,3
21686,0,1
21688,3,1
21689,0,1
21697,1,2
21707,1,2
21709,1,3
21712,1,2
21714,1,2
21718,0,1
21719,1,2
21720,1,2
21735,1,2
21740,1,3
21748,1,2
21753,1,2
21772,2,3
21773,0,2
21775,1,2
21776,2,3
21802,1,2
21809,2,3
21810,1,2
21820,1,2
21822,1,2
21831,0,2
21846,1,3
21872,1,2
21891,1,3
21892,1,2
21908,1,2
21928,2,3
21942,3,2
21950,1,3
21961,1,2
21974,1,2
21979,1,2
21986,1,2
21988,1,2
22000,2,3
22015,1,2
22016,2,3
22018,2,1
22025,3,2
22029,1,2
22084,1,3
22087,1,2
22089,2,1
22090,1,3
22096,3,2
22097,0,2
22107,1,3
22116,1,2
22119,1,3
22123,3,1
22124,3,2
22137,1,3
22154,1,2
22155,1,3
22163,0,2
22168,1,2
22172,2,3
22181,0,1
22188,1,2
22196,2,1
22198,2,1
22217,1,2
22219,1,2
22228,1,2
22247,1,2
22250,1,2
22251,1,2
22252,1,3
22255,0,2
22261,1,3
22262,2,3
22273,1,2
22276,1,3
22283,1,3
22289,1,3
22297,1,2
22302,1,3
22335,1,3
22337,1,2
22341,1,3
22349,1,2
22357,1,2
22372,3,2
22378,1,2
22379,0,3
22385,0,2
22402,0,2
22421,1,2
22443,1,2
22448,1,3
22477,1,3
22495,0,2
22498,1,3
22507,1,3
22511,1,2
22518,1,3
22522,1,3
22534,2,3
22542,0,2
22548,1,3
22552,1,2
22567,1,2
22568,1,2
22573,2,1
22574,1,2
22575,2,1
22580,1,2
22586,4,2
22587,0,2
22593,2,3
22601,1,2
22605,3,2
22611,1,2
22615,1,3
22621,1,2
22631,1,2
22643,0,3
22652,1,3
22663,1,2
22669,1,2
22681,1,3
22682,1,3
22688,1,2
22696,2,1
22699,1,3
22715,1,2
22716,0,2
22725,4,3
22731,2,1
22736,1,2
22752,4,3
22755,1,2
22758,1,3
22769,0,2
22771,1,3
22779,1,3
22781,2,4
22796,1,2
22809,1,3
22824,1,2
22844,1,2
22849,0,2
22852,2,3
22854,0,2
22866,1,3
22877,2,3
22898,1,2
22900,2,1
22908,1,2
22910,2,3
22918,2,1
22920,1,3
22924,1,3
22925,0,2
22941,3,2
22953,1,2
22956,1,2
22969,1,2
22987,3,2
23001,3,1
23008,4,3
23011,1,2
23013,1,2
23014,1,2
23027,1,2
23029,1,2
23038,1,2
23040,0,2
23046,1,0
23047,2,1
23056,3,2
23076,2,3
23088,2,3
23089,1,2
23097,1,2
23102,1,2
23113,1,2
23115,2,1
23119,3,2
23128,1,2
23129,1,2
23145,4,2
23146,1,2
23152,1,3
23156,1,2
23159,1,2
23161,1,3
23184,0,2
23191,1,2
23192,1,2
23193,1,2
23208,1,2
23217,1,3
23218,2,3
23224,1,2
23226,1,3
23246,4,1
23248,0,2
23254,1,2
23271,1,3
23278,1,2
23279,1,2
23287,1,2
23303,0,1
23312,2,3
23320,2,1
23326,1,3
23330,1,2
23333,1,2
23341,1,2
23354,1,3
23372,1,2
23375,0,2
23395,1,2
23397,1,2
23404,1,2
23405,1,2
23441,2,1
23467,1,2
23468,1,2
23471,2,3
23473,0,4
23478,1,3
23480,1,3
23481,4,0
23488,1,3
23502,1,3
23504,1,3
23505,1,3
23508,2,1
23517,1,4
23519,3,2
23525,4,1
23529,1,3
23530,1,2
23535,1,2
23537,3,2
23546,1,2
23554,1,2
23565,1,2
23566,1,2
23567,1,2
23568,1,3
23573,1,3
23577,1,0
23582,2,3
23613,2,1
23615,2,3
23618,1,2
23619,1,2
23621,2,1
23623,1,2
23626,1,3
23654,1,2
23660,1,2
23668,4,2
23678,1,2
23680,1,3
23694,2,3
23700,1,3
23707,2,3
23710,1,2
23713,1,2
23715,1,2
23721,1,2
23732,1,2
23738,1,2
23740,1,2
23745,0,2
23746,1,3
23771,2,1
23785,1,2
23799,1,3
23811,1,0
23812,2,1
23816,0,2
23817,2,1
23822,1,2
23835,1,3
23856,1,2
23857,1,2
23867,1,2
23871,1,2
23872,1,3
23873,1,2
23875,1,2
23888,1,2
23896,1,2
23915,1,2
23916,1,2
23919,1,2
23922,3,2
23927,1,3
23928,0,3
23936,1,2
23942,0,2
23957,1,2
23968,1,2
23975,2,1
23982,1,2
23985,1,2
23994,1,2
24024,1,2
24027,0,1
24037,1,2
24046,1,2
24048,1,2
24054,0,3
24057,2,1
24058,1,2
24068,1,3
24077,2,1
24085,1,3
24090,1,3
24095,1,2
24097,1,2
24098,2,3
24111,2,3
24121,1,3
24127,1,3
24128,2,1
24135,1,2
24145,3,2
24167,2,1
24168,1,2
24171,1,2
24174,1,2
24183,0,1
24198,1,2
24201,0,1
24205,1,3
24214,1,3
24221,2,1
24225,1,2
24226,1,2
24245,0,2
24249,1,2
24251,1,3
24257,1,3
24261,1,2
24271,1,3
24279,1,3
24281,3,2
24285,1,2
24290,2,1
24291,1,2
24312,3,2
24314,1,2
24319,3,2
24321,1,3
24327,1,3
24328,1,2
24341,1,2
24344,1,3
24359,1,2
24360,1,2
24364,1,3
24367,1,3
24368,1,2
24379,1,2
24387,3,2
24390,1,2
24393,1,2
24411,3,1
24412,2,1
24416,1,3
24440,1,2
24469,1,2
24483,1,3
24488,1,2
24493,1,2
24510,1,3
24511,3,2
24525,1,2
24526,1,3
24530,1,2
24537,1,3
24545,0,2
24555,1,2
24564,1,3
24570,1,3
24574,1,2
24578,0,3
24596,2,1
24620,1,2
24621,1,2
24636,0,2
24638,1,3
24648,2,1
24649,1,2
24661,1,2
24663,1,2
24668,1,3
24684,0,2
24695,1,2
24697,4,2
24724,0,2
24734,3,2
24747,1,2
24754,2,1
24757,1,2
24802,1,2
24812,1,3
24819,1,3
24827,1,2
24834,1,2
24838,0,1
24844,1,3
24853,1,2
24860,2,1
24861,0,4
24863,1,2
24866,1,3
24879,1,2
24881,1,2
24894,0,1
24899,1,2
24908,1,2
24917,1,2
24925,1,3
24938,1,2
24943,2,3
24955,1,2
24960,1,2
24964,1,3
24975,1,3
24979,1,2
24981,2,1
24985,4,3
24991,1,2
24999,3,2
25002,1,2
25011,1,2
25020,1,3
25023,2,3
25024,1,2
25036,1,2
25056,1,2
25064,1,3
25080,1,3
25088,1,2
25098,1,2
25106,1,3
25114,1,3
25132,1,2
25136,1,3
25143,3,2
25152,1,2
25154,1,3
25161,1,3
25180,1,2
25185,1,2
25193,1,3
25202,1,3
25206,1,2
25208,1,2
25214,2,3
25222,4,1
25247,1,2
25249,0,2
25253,1,2
25260,2,1
25266,2,1
25272,1,3
25274,1,2
25295,1,2
25297,0,2
25298,3,2
25299,1,3
25301,1,3
25302,1,2
25317,4,1
25321,1,2
25330,1,2
25335,0,2
25340,1,2
25342,3,1
25344,1,4
25345,1,2
25360,1,2
25362,1,2
25387,1,2
25398,1,2
25405,1,2
25406,1,3
25407,0,2
25417,0,4
25419,1,2
25423,0,2
25445,1,2
25451,1,3
25461,1,3
25466,1,3
25473,0,2
25475,1,2
25489,2,1
25497,1,3
25498,0,2
25499,0,4
25502,1,2
25503,0,3
25506,1,3
25514,2,1
25515,2,1
25521,0,2
25529,2,3
25530,0,1
25534,1,3
25536,1,3
25546,0,4
25598,1,2
25600,1,3
25609,1,3
25615,1,2
25616,0,1
25617,1,2
25644,1,2
25659,3,4
25664,1,2
25668,0,2
25670,1,3
25676,1,3
25687,1,2
25692,1,2
25696,3,2
25706,1,2
25707,2,3
25721,2,0
25724,3,2
25729,1,3
25732,1,3
25736,0,2
25738,0,2
25741,2,1
25744,1,2
25752,1,2
25766,1,2
25790,1,3
25794,1,2
25802,1,2
25803,1,2
25840,0,1
25850,1,2
25867,3,2
25877,1,3
25885,1,3
25887,1,4
25891,1,2
25893,1,3
25914,1,2
25920,1,2
25924,1,2
25928,1,2
25943,1,2
25954,1,2
25969,1,2
25971,1,2
25982,1,2
25984,0,1
25986,1,2
25993,2,3
25998,1,3
26000,2,1
26032,1,2
26043,1,3
26050,1,3
26065,1,2
26067,3,2
26070,1,2
26076,1,3
26088,2,3
26098,1,3
26100,3,1
26113,1,2
26115,1,2
26123,1,3
26136,2,1
26140,2,1
26145,0,2
26156,1,2
26164,1,2
26169,1,2
26178,3,1
26179,1,3
26182,1,3
26186,3,2
26190,1,2
26199,1,2
26201,1,2
26206,1,2
26208,1,2
26215,1,2
26216,1,2
26219,1,2
26222,1,2
26246,1,3
26249,1,2
26251,2,3
26253,2,3
26260,1,2
26265,1,2
26272,1,2
26275,2,1
26293,1,2
26294,1,3
26297,2,3
26306,0,1
26311,1,2
26312,1,2
26317,1,2
26328,1,3
26334,1,2
26337,2,3
26355,2,3
26356,1,2
26359,1,2
26361,1,2
26369,1,3
26379,1,2
26390,1,2
26400,1,2
26403,2,3
26423,1,2
26427,1,3
26431,1,2
26432,1,2
26443,1,2
26457,1,3
26460,1,3
26475,1,2
26498,1,2
26511,2,1
26516,0,1
26520,2,1
26548,1,3
26560,1,2
26572,1,3
26575,0,3
26577,2,1
26584,1,2
26585,1,0
26592,3,2
26599,2,1
26603,1,2
26606,1,2
26625,1,2
26629,1,3
26642,0,3
26643,1,2
26648,1,2
26650,1,2
26653,0,2
26665,1,2
26670,0,2
26686,0,1
26690,1,2
26693,2,1
26723,3,2
26724,3,2
26732,1,2
26738,1,2
26740,1,2
26746,1,2
26747,1,2
26757,1,2
26775,2,1
26786,1,3
26792,1,2
26795,1,3
26808,1,2
26809,1,2
26811,1,2
26814,1,2
26817,1,3
26828,1,3
26834,1,2
26835,1,2
26839,1,3
26850,1,2
26862,2,3
26877,0,1
26882,1,2
26906,1,3
26911,1,2
26912,1,2
26921,1,3
26926,2,1
26934,3,2
26941,1,2
26942,1,2
26955,2,1
26973,1,2
26980,1,2
26996,1,3
26997,1,2
27007,2,1
27010,2,3
27019,0,2
27023,1,2
27035,0,2
27048,3,2
27050,1,2
27054,1,2
27062,1,2
27063,0,2
27065,0,2
27070,1,2
27075,2,1
27081,2,1
27091,3,2
27110,1,3
27115,1,2
27119,1,2
27137,1,3
27138,0,4
27141,4,1
27149,1,2
27153,1,2
27155,0,2
27157,1,3
27163,1,2
27173,1,3
27209,2,3
27229,0,2
27233,1,2
27239,1,2
27242,2,1
27249,4,3
27250,0,1
27251,2,1
27255,1,3
27266,3,2
27269,1,2
27272,2,1
27277,3,2
27279,1,3
27282,0,2
27289,1,2
27290,1,3
27308,0,2
27345,1,2
27348,1,3
27361,1,2
27364,1,2
27372,3,2
27381,0,2
27401,3,4
27405,1,2
27428,4,2
27438,1,2
27442,1,3
27457,2,3
27462,1,2
27465,1,2
27480,1,2
27487,0,2
27491,1,4
27504,1,2
27524,0,2
27525,3,2
27527,1,2
27548,1,2
27560,1,2
27564,1,2
27579,0,2
27580,2,3
27584,1,2
27598,1,2
27615,2,1
27617,1,2
27619,1,2
27623,2,3
27626,1,2
27629,1,2
27638,3,2
27655,1,3
27665,0,2
27675,2,3
27678,2,1
27683,0,2
27687,1,2
27689,1,2
27698,3,2
27702,1,2
27706,1,3
27713,1,2
27714,2,1
27720,1,2
27733,1,2
27747,0,1
27754,2,1
27761,1,3
27765,1,2
27767,1,3
27776,1,2
27779,2,1
27781,1,3
27785,1,2
27800,1,3
27813,0,1
27817,0,2
27821,1,3
27824,1,2
27832,1,3
27833,1,2
27840,0,2
27863,1,2
27878,1,2
27880,2,3
27886,1,3
27887,1,2
27889,1,3
27895,1,3
27899,3,2
27910,0,2
27915,4,2
27921,2,1
27923,1,2
27927,1,2
27929,0,2
27933,1,2
27942,3,2
27950,0,4
27957,1,2
27958,0,3
27986,0,2
27991,1,3
27995,2,3
27997,2,3
28001,1,2
28008,1,3
28019,1,2
28031,4,2
28041,1,3
28052,1,2
28058,1,3
28064,1,2
28070,1,2
28073,1,2
28079,1,2
28085,1,3
28087,1,3
28093,1,2
28100,0,1
28111,3,2
28132,1,2
28137,2,1
28171,1,2
28196,2,3
28213,0,2
28215,1,2
28216,1,2
28222,1,2
28227,1,2
28237,1,2
28248,1,2
28272,1,3
28273,0,2
28277,1,2
28298,1,2
28309,2,3
28311,2,4
28312,1,2
28321,1,3
28327,1,2
28334,2,3
28338,1,2
28346,1,2
28377,2,3
28393,1,3
28419,1,2
28420,1,2
28424,1,3
28428,1,2
28440,1,2
28441,1,3
28455,1,2
28464,3,2
28466,1,3
28483,1,2
28494,1,2
28495,0,2
28496,2,3
28504,2,1
28506,1,2
28512,1,2
28514,1,3
28517,1,2
28531,1,2
28535,1,3
28544,1,3
28556,2,3
28563,1,2
28569,1,2
28574,2,3
28577,1,2
28583,1,3
28589,1,3
28590,2,1
28591,1,2
28595,3,1
28607,1,2
28617,1,2
28624,2,1
28625,2,1
28626,1,2
28639,1,3
28642,1,2
28649,1,2
28669,1,2
28675,3,0
28683,0,2
28684,0,3
28688,1,2
28717,1,2
28724,1,3
28731,2,1
28735,3,2
28736,3,2
28738,0,4
28740,1,2
28744,0,3
28745,3,2
28750,1,3
28751,1,3
28760,2,3
28766,1,2
28767,1,3
28778,1,3
28792,1,2
28806,2,1
28829,1,0
28843,1,2
28854,1,2
28857,1,2
28868,2,3
28875,1,3
28883,1,3
28887,1,2
28891,1,2
28903,0,2
28918,1,3
28929,4,1
28933,1,2
28942,1,2
28945,1,2
28946,1,2
28952,0,1
28959,1,2
28965,0,1
28972,1,2
28974,4,3
28994,1,2
29003,2,3
29013,1,2
29027,1,3
29033,2,3
29039,1,2
29042,2,3
29045,1,3
29048,1,2
29067,1,2
29069,2,1
29072,1,2
29076,1,2
29083,1,2
29089,2,3
29096,2,1
29102,1,3
29105,2,1
29115,1,2
29125,1,2
29133,1,2
29135,1,3
29137,1,2
29141,1,3
29144,2,1
29146,1,2
29158,2,1
29164,1,2
29193,1,2
29195,1,2
29202,1,3
29203,1,3
29208,2,1
29209,1,2
29211,1,2
29218,3,2
29222,1,2
29223,1,2
29228,1,3
29229,4,3
29252,1,2
29256,1,3
29259,0,1
29265,1,3
29302,2,3
29306,1,3
29308,1,2
29316,1,2
29317,1,2
29321,1,2
29353,1,2
29367,3,2
29375,1,3
29391,0,2
29409,1,2
29412,0,2
29420,2,3
29422,1,2
29424,1,2
29446,3,1
29447,1,2
29448,0,3
29454,1,3
29457,1,2
29463,1,3
29468,3,2
29472,1,2
29473,1,2
29474,1,2
29475,1,2
29478,0,2
29481,1,3
29482,1,3
29484,1,2
29489,1,2
29503,0,3
29508,1,2
29513,1,2
29526,0,3
29527,4,0
29532,1,2
29553,1,2
29561,3,2
29570,1,2
29572,1,3
29580,0,2
29607,3,2
29632,0,3
29638,1,2
29643,1,2
29645,1,0
29646,1,2
29652,1,2
29658,1,2
29667,1,3
29694,4,2
29695,2,3
29708,1,2
29712,1,3
29721,0,3
29724,2,4
29727,1,2
29744,1,2
29757,3,1
29777,1,2
29780,2,1
29814,1,3
29815,1,2
29825,0,2
29830,1,2
29833,1,3
29843,1,3
29847,0,3
29849,1,2
29854,1,3
29861,0,2
29868,1,2
29870,0,2
29874,1,3
29877,1,2
29884,1,2
29885,1,2
29886,1,3
29893,1,2
29910,1,2
29914,1,3
29931,1,2
29935,1,3
29950,0,2
29977,1,2
30013,2,3
30022,1,2
30044,2,3
30047,2,1
30048,4,3
30058,1,2
30059,1,2
30069,3,2
30071,2,1
30080,3,2
30088,1,3
30095,2,1
30100,1,2
30112,0,3
30113,1,2
30135,1,3
30139,2,1
30143,1,3
30149,1,2
30153,2,3
30156,2,1
30171,2,1
30186,1,3
30195,2,3
30208,3,1
30215,0,1
30216,1,2
30219,2,3
30221,1,2
30237,0,2
30250,1,3
30258,0,3
30261,0,1
30263,3,2
30266,1,2
30268,1,2
30274,2,1
30278,1,3
30280,1,2
30287,1,2
30289,1,3
30307,4,3
30316,1,2
30319,1,2
30324,1,2
30328,1,2
30331,1,2
30337,1,2
30346,1,2
30347,1,3
30348,1,2
30356,1,2
30370,1,2
30378,1,4
30385,2,1
30394,1,2
30422,2,1
30423,0,3
30430,1,3
30436,2,3
30438,3,2
30447,1,2
30451,1,3
30463,1,3
30478,1,3
30488,0,2
30493,1,2
30520,1,4
30524,1,2
30525,1,3
30532,1,3
30533,3,1
30535,2,1
30546,1,2
30548,1,2
30553,0,3
30555,1,2
30556,2,3
30558,1,2
30575,0,3
30583,2,0
30588,1,2
30591,1,3
30592,1,2
30593,3,2
30595,4,2
30601,2,1
30612,3,2
30619,1,2
30632,0,2
30635,1,2
30637,2,3
30643,3,1
30654,1,2
30676,3,4
30715,4,2
30744,0,2
30745,1,2
30750,2,3
30759,3,2
30776,1,3
30784,3,2
30790,3,2
30792,3,2
30795,0,2
30808,2,3
30817,1,2
30838,1,2
30839,1,2
30857,1,2
30861,1,2
30866,0,4
30877,1,2
30879,2,1
30883,1,2
30887,1,2
30903,1,3
30907,2,1
30908,0,1
30909,1,2
30915,1,2
30919,2,1
30920,1,2
30924,1,3
30934,1,2
30948,2,1
30954,2,3
30955,1,2
30971,0,2
30976,1,2
30981,1,3
30995,1,2
30997,1,2
31013,0,3
31025,2,1
31042,1,2
31046,1,2
31052,1,3
31054,2,1
31068,1,2
31084,1,2
31085,1,2
31104,2,1
31116,1,2
31119,1,2
31129,1,2
31137,0,2
31146,0,2
31147,0,2
31154,1,2
31170,1,3
31175,2,3
31178,1,2
31181,1,2
31192,1,2
31198,4,2
31220,1,2
31231,0,3
31232,1,3
31233,3,2
31241,1,2
31242,1,2
31244,3,2
31251,1,2
31252,2,1
31253,1,3
31254,1,2
31257,1,2
31272,0,4
31281,2,0
31282,1,3
31290,1,2
31303,1,2
31304,2,3
31307,1,2
31309,1,2
31310,1,3
31317,3,2
31319,1,2
31320,1,2
31324,1,2
31328,2,3
31333,1,3
31336,1,2
31342,1,2
31354,3,2
31362,0,1
31370,1,2
31371,1,2
31383,1,2
31402,3,2
31403,1,3
31416,1,2
31420,2,1
31441,2,3
31443,1,3
31447,1,2
31450,1,3
31452,1,2
31455,1,2
31459,0,2
31465,1,2
31467,1,3
31476,1,2
31477,2,3
31485,1,3
31497,1,3
31535,1,3
31545,1,2
31557,1,3
31560,2,3
31569,1,2
31574,1,2
31583,1,2
31584,1,3
31603,0,1
31606,1,2
31611,2,3
31621,1,2
31622,1,3
31633,1,2
31634,0,2
31638,3,1
31646,1,3
31647,3,2
31657,1,2
31670,1,2
31684,0,4
31695,1,3
31702,2,3
31726,1,3
31728,1,2
31736,1,2
31738,1,2
31752,1,2
31756,1,2
31757,1,2
31758,3,2
31763,1,3
31765,0,4
31768,3,1
31769,1,2
31770,2,1
31771,0,2
31778,3,2
31781,3,2
31782,1,2
31784,1,2
31787,0,1
31793,1,3
31797,1,2
31803,1,2
31805,1,2
31813,1,2
31815,2,1
31825,3,2
31846,1,2
31850,2,3
