Id,Category
90380,1
90381,4
90382,1
90383,1
90384,1
90385,1
90386,1
90387,1
90388,0
90389,1
90390,2
90391,1
90392,1
90393,1
90394,1
90395,1
90396,1
90397,1
90398,4
90399,2
90400,2
90401,1
90402,1
90403,1
90404,1
90405,3
90406,1
90407,1
90408,1
90409,1
90410,1
90411,1
90412,1
90413,1
90414,2
90415,4
90416,1
90417,1
90418,1
90419,1
90420,1
90421,1
90422,1
90423,1
90424,1
90425,2
90426,1
90427,1
90428,2
90429,1
90430,1
90431,1
90432,1
90433,1
90434,1
90435,2
90436,1
90437,1
90438,1
90439,1
90440,1
90441,3
90442,1
90443,1
90444,1
90445,2
90446,1
90447,2
90448,1
90449,1
90450,2
90451,1
90452,1
90453,1
90454,3
90455,1
90456,3
90457,1
90458,1
90459,1
90460,4
90461,1
90462,1
90463,1
90464,1
90465,1
90466,1
90467,1
90468,4
90469,2
90470,1
90471,0
90472,1
90473,1
90474,1
90475,1
90476,1
90477,1
90478,1
90479,3
90480,1
90481,1
90482,1
90483,1
90484,2
90485,1
90486,2
90487,2
90488,1
90489,0
90490,1
90491,1
90492,1
90493,1
90494,1
90495,1
90496,1
90497,1
90498,1
90499,1
90500,4
90501,1
90502,1
90503,1
90504,1
90505,1
90506,1
90507,1
90508,1
90509,1
90510,1
90511,1
90512,2
90513,1
90514,1
90515,1
90516,1
90517,1
90518,2
90519,2
90520,1
90521,3
90522,1
90523,1
90524,1
90525,2
90526,1
90527,1
90528,1
90529,3
90530,1
90531,1
90532,1
90533,4
90534,1
90535,1
90536,1
90537,1
90538,1
90539,2
90540,3
90541,3
90542,1
90543,1
90544,1
90545,1
90546,0
90547,4
90548,1
90549,1
90550,1
90551,1
90552,1
90553,1
90554,1
90555,1
90556,3
90557,1
90558,1
90559,1
90560,1
90561,3
90562,1
90563,2
90564,1
90565,1
90566,1
90567,0
90568,1
90569,2
90570,1
90571,1
90572,1
90573,1
90574,1
90575,1
90576,3
90577,1
90578,1
90579,1
90580,1
90581,1
90582,1
90583,1
90584,3
90585,1
90586,1
90587,1
90588,2
90589,1
90590,3
90591,1
90592,1
90593,1
90594,1
90595,1
90596,0
90597,1
90598,1
90599,3
90600,1
90601,2
90602,1
90603,1
90604,2
90605,1
90606,1
90607,1
90608,1
90609,1
90610,1
90611,2
90612,1
90613,2
90614,3
90615,1
90616,2
90617,1
90618,4
90619,1
90620,1
90621,4
90622,1
90623,4
90624,0
90625,1
90626,1
90627,1
90628,1
90629,1
90630,1
90631,1
90632,2
90633,2
90634,1
90635,1
90636,1
90637,2
90638,1
90639,1
90640,1
90641,1
90642,1
90643,1
90644,4
90645,3
90646,3
90647,1
90648,2
90649,2
90650,3
90651,4
90652,1
90653,1
90654,1
90655,1
90656,1
90657,1
90658,3
90659,3
90660,0
90661,1
90662,1
90663,1
90664,3
90665,1
90666,1
90667,1
90668,1
90669,1
90670,1
90671,1
90672,1
90673,1
90674,1
90675,3
90676,1
90677,1
90678,1
90679,1
90680,1
90681,1
90682,1
90683,1
90684,1
90685,1
90686,1
90687,1
90688,1
90689,4
90690,4
90691,3
90692,1
90693,1
90694,3
90695,1
90696,1
90697,4
90698,1
90699,1
90700,1
90701,1
90702,1
90703,1
90704,1
90705,1
90706,1
90707,1
90708,2
90709,1
90710,2
90711,1
90712,1
90713,1
90714,3
90715,1
90716,1
90717,1
90718,1
90719,1
90720,1
90721,1
90722,1
90723,1
90724,2
90725,3
90726,1
90727,1
90728,1
90729,1
90730,1
90731,1
90732,1
90733,3
90734,2
90735,1
90736,1
90737,1
90738,1
90739,2
90740,1
90741,4
90742,1
90743,1
90744,1
90745,1
90746,1
90747,2
90748,1
90749,2
90750,1
90751,1
90752,1
90753,1
90754,1
90755,1
90756,1
90757,1
90758,1
90759,1
90760,2
90761,1
90762,1
90763,1
90764,1
90765,1
90766,1
90767,1
90768,1
90769,3
90770,1
90771,1
90772,1
90773,1
90774,2
90775,1
90776,2
90777,2
90778,3
90779,1
90780,1
90781,1
90782,1
90783,1
90784,1
90785,3
90786,2
90787,1
90788,1
90789,1
90790,1
90791,1
90792,2
90793,1
90794,1
90795,3
90796,1
90797,1
90798,1
90799,2
90800,1
90801,3
90802,1
90803,1
90804,1
90805,1
90806,1
90807,2
90808,1
90809,4
90810,1
90811,1
90812,2
90813,1
90814,1
90815,1
90816,1
90817,1
90818,1
90819,4
90820,1
90821,3
90822,1
90823,1
90824,1
90825,1
90826,1
90827,1
90828,2
90829,1
90830,1
90831,4
90832,1
90833,3
90834,1
90835,1
90836,1
90837,1
90838,1
90839,1
90840,1
90841,1
90842,1
90843,1
90844,2
90845,4
90846,1
90847,3
90848,1
90849,1
90850,1
90851,1
90852,2
90853,1
90854,1
90855,1
90856,1
90857,1
90858,1
90859,1
90860,1
90861,1
90862,1
90863,0
90864,1
90865,1
90866,1
90867,1
90868,1
90869,1
90870,1
90871,1
90872,1
90873,1
90874,2
90875,1
90876,1
90877,4
90878,2
90879,1
90880,1
90881,1
90882,1
90883,1
90884,1
90885,4
90886,1
90887,1
90888,1
90889,1
90890,2
90891,1
90892,1
90893,1
90894,3
90895,1
90896,1
90897,1
90898,1
90899,1
90900,1
90901,1
90902,2
90903,1
90904,2
90905,1
90906,1
90907,1
90908,1
90909,3
90910,3
90911,1
90912,1
90913,1
90914,1
90915,3
90916,1
90917,1
90918,1
90919,1
90920,1
90921,1
90922,4
90923,1
90924,1
90925,1
90926,1
90927,1
90928,1
90929,1
90930,1
90931,1
90932,4
90933,1
90934,1
90935,1
90936,1
90937,1
90938,1
90939,1
90940,3
90941,1
90942,0
90943,1
90944,4
90945,1
90946,4
90947,1
90948,1
90949,1
90950,1
90951,1
90952,3
90953,1
90954,3
90955,3
90956,2
90957,3
90958,1
90959,1
90960,1
90961,2
90962,3
90963,1
90964,1
90965,2
90966,1
90967,1
90968,2
90969,1
90970,1
90971,1
90972,3
90973,1
90974,1
90975,4
90976,2
90977,3
90978,1
90979,1
90980,2
90981,1
90982,2
90983,2
90984,1
90985,1
90986,1
90987,1
90988,1
90989,1
90990,1
90991,1
90992,1
90993,1
90994,1
90995,1
90996,1
90997,1
90998,1
90999,1
91000,2
91001,2
91002,2
91003,3
91004,1
91005,1
91006,1
91007,1
91008,1
91009,1
91010,1
91011,3
91012,3
91013,1
91014,1
91015,1
91016,2
91017,1
91018,1
91019,1
91020,1
91021,1
91022,1
91023,1
91024,1
91025,1
91026,1
91027,1
91028,2
91029,1
91030,1
91031,1
91032,3
91033,1
91034,1
91035,1
91036,1
91037,1
91038,1
91039,1
91040,1
91041,3
91042,1
91043,1
91044,1
91045,1
91046,1
91047,1
91048,1
91049,1
91050,1
91051,1
91052,3
91053,1
91054,1
91055,1
91056,2
91057,2
91058,4
91059,1
91060,1
91061,0
91062,3
91063,4
91064,1
91065,1
91066,1
91067,3
91068,1
91069,1
91070,3
91071,1
91072,1
91073,1
91074,1
91075,3
91076,0
91077,4
91078,1
91079,1
91080,1
91081,1
91082,1
91083,1
91084,1
91085,1
91086,1
91087,3
91088,3
91089,1
91090,1
91091,2
91092,1
91093,1
91094,4
91095,1
91096,1
91097,1
91098,1
91099,1
91100,1
91101,1
91102,1
91103,1
91104,1
91105,2
91106,1
91107,4
91108,1
91109,0
91110,1
91111,1
91112,1
91113,1
91114,3
91115,1
91116,1
91117,1
91118,2
91119,1
91120,1
91121,1
91122,3
91123,1
91124,1
91125,1
91126,1
91127,1
91128,1
91129,1
91130,1
91131,0
91132,1
91133,3
91134,1
91135,3
91136,1
91137,1
91138,3
91139,1
91140,1
91141,1
91142,2
91143,4
91144,1
91145,0
91146,4
91147,1
91148,3
91149,1
91150,2
91151,4
91152,1
91153,1
91154,1
91155,2
91156,1
91157,1
91158,1
91159,1
91160,1
91161,3
91162,1
91163,1
91164,1
91165,1
91166,2
91167,2
91168,1
91169,1
91170,3
91171,1
91172,1
91173,2
91174,1
91175,1
91176,2
91177,1
91178,1
91179,1
91180,2
91181,1
91182,1
91183,1
91184,1
91185,1
91186,1
91187,1
91188,1
91189,1
91190,1
91191,1
91192,3
91193,1
91194,1
91195,1
91196,1
91197,2
91198,1
91199,1
91200,1
91201,1
91202,0
91203,1
91204,1
91205,1
91206,4
91207,1
91208,1
91209,2
91210,1
91211,3
91212,1
91213,1
91214,1
91215,1
91216,1
91217,1
91218,2
91219,1
91220,4
91221,0
91222,1
91223,1
91224,1
91225,1
91226,1
91227,1
91228,1
91229,1
91230,1
91231,1
91232,3
91233,1
91234,1
91235,1
91236,2
91237,1
91238,1
91239,1
91240,1
91241,1
91242,1
91243,1
91244,1
91245,1
91246,1
91247,2
91248,2
91249,1
91250,1
91251,1
91252,1
91253,4
91254,1
91255,1
91256,1
91257,1
91258,1
91259,1
91260,1
91261,1
91262,1
91263,2
91264,3
91265,1
91266,2
91267,1
91268,1
91269,1
91270,1
91271,1
91272,1
91273,1
91274,1
91275,1
91276,3
91277,1
91278,1
91279,1
91280,3
91281,3
91282,4
91283,2
91284,4
91285,3
91286,1
91287,1
91288,1
91289,1
91290,0
91291,1
91292,1
91293,4
91294,1
91295,1
91296,1
91297,1
91298,1
91299,1
91300,1
91301,1
91302,1
91303,1
91304,2
91305,1
91306,2
91307,1
91308,4
91309,1
91310,1
91311,1
91312,2
91313,1
91314,3
91315,1
91316,1
91317,3
91318,1
91319,1
91320,1
91321,3
91322,1
91323,2
91324,2
91325,2
91326,3
91327,1
91328,1
91329,3
91330,1
91331,1
91332,2
91333,1
91334,1
91335,4
91336,1
91337,0
91338,1
91339,3
91340,1
91341,2
91342,1
91343,4
91344,1
91345,2
91346,1
91347,1
91348,1
91349,1
91350,1
91351,1
91352,1
91353,1
91354,1
91355,4
91356,1
91357,3
91358,1
91359,1
91360,4
91361,1
91362,1
91363,4
91364,1
91365,1
91366,1
91367,1
91368,1
91369,3
91370,1
91371,1
91372,1
91373,1
91374,1
91375,1
91376,2
91377,1
91378,4
91379,1
91380,2
91381,3
91382,1
91383,1
91384,3
91385,0
91386,1
91387,1
91388,1
91389,3
91390,3
91391,1
91392,1
91393,1
91394,1
91395,1
91396,3
91397,1
91398,1
91399,1
91400,1
91401,1
91402,1
91403,1
91404,1
91405,1
91406,3
91407,1
91408,1
91409,0
91410,1
91411,1
91412,1
91413,1
91414,1
91415,1
91416,3
91417,1
91418,4
91419,3
91420,1
91421,1
91422,1
91423,2
91424,1
91425,1
91426,1
91427,1
91428,1
91429,0
91430,0
91431,1
91432,1
91433,1
91434,2
91435,1
91436,1
91437,1
91438,1
91439,2
91440,1
91441,1
91442,1
91443,1
91444,1
91445,1
91446,1
91447,1
91448,3
91449,1
91450,1
91451,2
91452,2
91453,1
91454,3
91455,1
91456,2
91457,1
91458,1
91459,1
91460,3
91461,4
91462,3
91463,1
91464,3
91465,1
91466,2
91467,1
91468,1
91469,1
91470,2
91471,1
91472,1
91473,2
91474,1
91475,2
91476,1
91477,1
91478,1
91479,3
91480,1
91481,3
91482,1
91483,3
91484,1
91485,1
91486,1
91487,3
91488,0
91489,2
91490,4
91491,1
91492,0
91493,2
91494,1
91495,1
91496,1
91497,1
91498,3
91499,3
91500,1
91501,3
91502,2
91503,1
91504,1
91505,1
91506,1
91507,1
91508,1
91509,3
91510,1
91511,1
91512,4
91513,3
91514,1
91515,1
91516,1
91517,2
91518,1
91519,1
91520,1
91521,1
91522,1
91523,1
91524,1
91525,1
91526,2
91527,2
91528,1
91529,3
91530,1
91531,3
91532,1
91533,2
91534,1
91535,2
91536,1
91537,1
91538,2
91539,3
91540,1
91541,1
91542,1
91543,1
91544,1
91545,1
91546,1
91547,1
91548,1
91549,1
91550,1
91551,1
91552,1
91553,1
91554,4
91555,1
91556,1
91557,2
91558,2
91559,2
91560,1
91561,1
91562,1
91563,1
91564,1
91565,1
91566,1
91567,3
91568,1
91569,1
91570,1
91571,2
91572,1
91573,1
91574,3
91575,1
91576,1
91577,1
91578,1
91579,1
91580,2
91581,1
91582,1
91583,1
91584,1
91585,1
91586,1
91587,4
91588,2
91589,1
91590,1
91591,1
91592,2
91593,3
91594,2
91595,1
91596,1
91597,1
91598,1
91599,1
91600,1
91601,1
91602,1
91603,1
91604,1
91605,1
91606,1
91607,1
91608,1
91609,2
91610,1
91611,1
91612,1
91613,1
91614,1
91615,2
91616,1
91617,1
91618,1
91619,3
91620,1
91621,1
91622,1
91623,2
91624,1
91625,2
91626,1
91627,1
91628,2
91629,1
91630,1
91631,1
91632,2
91633,2
91634,3
91635,1
91636,1
91637,4
91638,1
91639,1
91640,1
91641,3
91642,1
91643,2
91644,1
91645,1
91646,1
91647,2
91648,0
91649,1
91650,1
91651,1
91652,1
91653,1
91654,1
91655,1
91656,1
91657,1
91658,2
91659,1
91660,1
91661,1
91662,1
91663,2
91664,1
91665,1
91666,1
91667,1
91668,1
91669,1
91670,1
91671,1
91672,1
91673,1
91674,1
91675,1
91676,3
91677,2
91678,4
91679,2
91680,1
91681,1
91682,2
91683,1
91684,1
91685,1
91686,4
91687,1
91688,2
91689,1
91690,1
91691,1
91692,3
91693,1
91694,4
91695,1
91696,0
91697,2
91698,1
91699,1
91700,1
91701,4
91702,1
91703,1
91704,1
91705,1
91706,1
91707,1
91708,1
91709,1
91710,1
91711,1
91712,1
91713,1
91714,1
91715,1
91716,1
91717,1
91718,1
91719,1
91720,1
91721,1
91722,1
91723,3
91724,4
91725,2
91726,1
91727,1
91728,2
91729,1
91730,1
91731,1
91732,1
91733,1
91734,1
91735,1
91736,1
91737,1
91738,1
91739,1
91740,1
91741,3
91742,1
91743,2
91744,1
91745,1
91746,1
91747,1
91748,1
91749,1
91750,1
91751,1
91752,2
91753,1
91754,1
91755,3
91756,1
91757,1
91758,1
91759,3
91760,3
91761,1
91762,0
91763,2
91764,1
91765,1
91766,1
91767,1
91768,1
91769,3
91770,1
91771,1
91772,1
91773,1
91774,1
91775,1
91776,3
91777,1
91778,4
91779,1
91780,1
91781,2
91782,1
91783,2
91784,1
91785,1
91786,1
91787,1
91788,1
91789,2
91790,1
91791,1
91792,1
91793,1
91794,1
91795,1
91796,1
91797,1
91798,1
91799,1
91800,1
91801,1
91802,3
91803,4
91804,1
91805,1
91806,1
91807,1
91808,1
91809,1
91810,1
91811,1
91812,1
91813,1
91814,1
91815,1
91816,1
91817,2
91818,1
91819,2
91820,1
91821,1
91822,1
91823,1
91824,1
91825,1
91826,1
91827,1
91828,4
91829,3
91830,1
91831,2
91832,1
91833,2
91834,1
91835,1
91836,1
91837,1
91838,1
91839,1
91840,1
91841,1
91842,2
91843,1
91844,1
91845,1
91846,1
91847,0
91848,1
91849,2
91850,1
91851,1
91852,1
91853,1
91854,1
91855,3
91856,1
91857,1
91858,2
91859,1
91860,1
91861,1
91862,1
91863,2
91864,1
91865,1
91866,1
91867,1
91868,1
91869,1
91870,1
91871,1
91872,1
91873,4
91874,1
91875,1
91876,1
91877,1
91878,2
91879,1
91880,1
91881,3
91882,1
91883,1
91884,1
91885,1
91886,1
91887,1
91888,2
91889,1
91890,1
91891,3
91892,1
91893,1
91894,1
91895,1
91896,1
91897,1
91898,1
91899,3
91900,1
91901,1
91902,1
91903,1
91904,1
91905,1
91906,2
91907,1
91908,2
91909,2
91910,1
91911,1
91912,1
91913,1
91914,1
91915,1
91916,1
91917,1
91918,1
91919,1
91920,3
91921,1
91922,1
91923,1
91924,1
91925,1
91926,1
91927,1
91928,1
91929,2
91930,3
91931,2
91932,1
91933,2
91934,1
91935,1
91936,1
91937,1
91938,1
91939,1
91940,1
91941,1
91942,1
91943,1
91944,1
91945,2
91946,1
91947,1
91948,1
91949,1
91950,1
91951,4
91952,4
91953,1
91954,1
91955,1
91956,1
91957,3
91958,1
91959,1
91960,1
91961,1
91962,1
91963,3
91964,1
91965,1
91966,1
91967,4
91968,1
91969,1
91970,3
91971,1
91972,3
91973,1
91974,3
91975,2
91976,1
91977,1
91978,1
91979,1
91980,1
91981,1
91982,1
91983,2
91984,3
91985,2
91986,2
91987,1
91988,1
91989,2
91990,1
91991,3
91992,1
91993,1
91994,3
91995,1
91996,1
91997,1
91998,1
91999,3
92000,1
92001,1
92002,0
92003,1
92004,2
92005,1
92006,1
92007,1
92008,1
92009,1
92010,1
92011,1
92012,1
92013,1
92014,1
92015,0
92016,1
92017,1
92018,1
92019,1
92020,1
92021,0
92022,1
92023,0
92024,1
92025,1
92026,1
92027,1
92028,1
92029,1
92030,1
92031,1
92032,3
92033,1
92034,1
92035,1
92036,1
92037,1
92038,3
92039,2
92040,3
92041,1
92042,4
92043,2
92044,1
92045,1
92046,1
92047,1
92048,1
92049,1
92050,1
92051,2
92052,1
92053,1
92054,1
92055,1
92056,1
92057,1
92058,1
92059,0
92060,1
92061,1
92062,1
92063,1
92064,1
92065,1
92066,1
92067,1
92068,1
92069,1
92070,1
92071,1
92072,1
92073,3
92074,1
92075,1
92076,1
92077,1
92078,1
92079,1
92080,3
92081,1
92082,1
92083,2
92084,1
92085,1
92086,1
92087,3
92088,1
92089,2
92090,2
92091,1
92092,1
92093,1
92094,1
92095,1
92096,2
92097,1
92098,1
92099,1
92100,1
92101,1
92102,2
92103,1
92104,1
92105,0
92106,1
92107,2
92108,1
92109,1
92110,1
92111,1
92112,1
92113,4
92114,1
92115,1
92116,2
92117,0
92118,1
92119,1
92120,1
92121,1
92122,1
92123,1
92124,2
92125,1
92126,1
92127,1
92128,2
92129,1
92130,1
92131,1
92132,1
92133,2
92134,2
92135,1
92136,1
92137,1
92138,4
92139,1
92140,1
92141,1
92142,1
92143,1
92144,1
92145,4
92146,2
92147,3
92148,2
92149,2
92150,1
92151,4
92152,1
92153,2
92154,0
92155,1
92156,2
92157,1
92158,1
92159,1
92160,1
92161,1
92162,1
92163,1
92164,3
92165,1
92166,1
92167,1
92168,1
92169,1
92170,1
92171,2
92172,1
92173,1
92174,1
92175,1
92176,2
92177,1
92178,1
92179,2
92180,1
92181,1
92182,2
92183,1
92184,1
92185,1
92186,1
92187,4
92188,1
92189,1
92190,2
92191,1
92192,4
92193,1
92194,1
92195,1
92196,1
92197,1
92198,2
92199,1
92200,1
92201,1
92202,2
92203,3
92204,1
92205,1
92206,1
92207,1
92208,1
92209,2
92210,3
92211,1
92212,3
92213,1
92214,1
92215,1
92216,1
92217,1
92218,4
92219,1
92220,0
92221,2
92222,3
92223,1
92224,1
92225,3
92226,1
92227,1
92228,1
92229,1
92230,3
92231,2
92232,1
92233,1
92234,1
92235,1
92236,1
92237,1
92238,1
92239,1
92240,4
92241,1
92242,1
92243,1
92244,3
92245,1
92246,1
92247,1
92248,1
92249,1
92250,1
92251,1
92252,1
92253,1
92254,2
92255,1
92256,3
92257,3
92258,1
92259,1
92260,1
92261,1
92262,1
92263,1
92264,1
92265,4
92266,1
92267,1
92268,1
92269,1
92270,1
92271,3
92272,1
92273,1
92274,1
92275,1
92276,1
92277,1
92278,1
92279,2
92280,1
92281,1
92282,1
92283,1
92284,3
92285,1
92286,1
92287,1
92288,1
92289,1
92290,1
92291,1
92292,1
92293,4
92294,1
92295,1
92296,1
92297,3
92298,1
92299,3
92300,1
92301,1
92302,3
92303,1
92304,3
92305,1
92306,1
92307,1
92308,1
92309,1
92310,1
92311,1
92312,3
92313,3
92314,3
92315,1
92316,1
92317,1
92318,1
92319,1
92320,1
92321,1
92322,1
92323,1
92324,1
92325,4
92326,1
92327,1
92328,1
92329,0
92330,1
92331,1
92332,1
92333,1
92334,1
92335,1
92336,1
92337,1
92338,1
92339,1
92340,1
92341,1
92342,1
92343,1
92344,2
92345,1
92346,1
92347,1
92348,0
92349,1
92350,1
92351,1
92352,4
92353,1
92354,3
92355,2
92356,1
92357,1
92358,1
92359,0
92360,1
92361,1
92362,1
92363,1
92364,1
92365,1
92366,3
92367,1
92368,1
92369,1
92370,1
92371,1
92372,1
92373,3
92374,1
92375,1
92376,1
92377,1
92378,1
92379,1
92380,4
92381,1
92382,1
92383,1
92384,1
92385,1
92386,1
92387,1
92388,1
92389,3
92390,1
92391,1
92392,1
92393,2
92394,1
92395,1
92396,1
92397,1
92398,1
92399,2
92400,1
92401,2
92402,4
92403,1
92404,1
92405,1
92406,4
92407,1
92408,1
92409,1
92410,1
92411,1
92412,2
92413,1
92414,1
92415,3
92416,1
92417,1
92418,1
92419,1
92420,1
92421,1
92422,1
92423,3
92424,3
92425,2
92426,1
92427,1
92428,1
92429,1
92430,1
92431,1
92432,1
92433,1
92434,1
92435,2
92436,1
92437,1
92438,1
92439,1
92440,1
92441,1
92442,2
92443,1
92444,1
92445,1
92446,1
92447,1
92448,2
92449,3
92450,1
92451,1
92452,1
92453,2
92454,1
92455,1
92456,1
92457,1
92458,1
92459,1
92460,1
92461,2
92462,1
92463,1
92464,1
92465,1
92466,3
92467,2
92468,1
92469,2
92470,1
92471,2
92472,3
92473,1
92474,1
92475,1
92476,1
92477,1
92478,1
92479,1
92480,1
92481,1
92482,1
92483,1
92484,1
92485,3
92486,1
92487,2
92488,1
92489,2
92490,1
92491,1
92492,1
92493,1
92494,2
92495,1
92496,1
92497,1
92498,1
92499,1
92500,4
92501,1
92502,1
92503,1
92504,1
92505,1
92506,1
92507,1
92508,1
92509,1
92510,1
92511,3
92512,1
92513,3
92514,1
92515,0
92516,1
92517,1
92518,1
92519,3
92520,1
92521,1
92522,1
92523,1
92524,2
92525,1
92526,1
92527,2
92528,1
92529,1
92530,1
92531,1
92532,1
92533,1
92534,1
92535,1
92536,1
92537,1
92538,3
92539,1
92540,1
92541,1
92542,1
92543,1
92544,1
92545,4
92546,1
92547,1
92548,1
92549,1
92550,1
92551,1
92552,1
92553,1
92554,2
92555,1
92556,3
92557,1
92558,4
92559,2
92560,1
92561,1
92562,2
92563,1
92564,2
92565,2
92566,3
92567,1
92568,1
92569,1
92570,1
92571,2
92572,1
92573,1
92574,2
92575,0
92576,3
92577,1
92578,1
92579,3
92580,1
92581,1
92582,1
92583,2
92584,1
92585,1
92586,3
92587,1
92588,2
92589,1
92590,1
92591,1
92592,1
92593,1
92594,1
92595,1
92596,1
92597,2
92598,1
92599,4
92600,1
92601,1
92602,1
92603,1
92604,1
92605,4
92606,1
92607,2
92608,2
92609,1
92610,1
92611,1
92612,1
92613,1
92614,1
92615,1
92616,0
92617,1
92618,1
92619,1
92620,1
92621,1
92622,2
92623,1
92624,1
92625,1
92626,1
92627,3
92628,1
92629,1
92630,1
92631,1
92632,1
92633,2
92634,1
92635,1
92636,1
92637,4
92638,1
92639,4
92640,2
92641,1
92642,3
92643,1
92644,1
92645,1
92646,3
92647,1
92648,1
92649,1
92650,1
92651,1
92652,1
92653,1
92654,2
92655,1
92656,1
92657,1
92658,1
92659,1
92660,4
92661,1
92662,1
92663,1
92664,1
92665,1
92666,2
92667,2
92668,1
92669,3
92670,2
92671,4
92672,1
92673,1
92674,1
92675,2
92676,1
92677,1
92678,2
92679,1
92680,2
92681,1
92682,1
92683,1
92684,1
92685,1
92686,1
92687,1
92688,1
92689,1
92690,1
92691,1
92692,3
92693,1
92694,1
92695,1
92696,1
92697,1
92698,1
92699,1
92700,1
92701,1
92702,1
92703,1
92704,1
92705,1
92706,1
92707,3
92708,1
92709,1
92710,3
92711,1
92712,1
92713,1
92714,1
92715,1
92716,1
92717,1
92718,1
92719,1
92720,1
92721,1
92722,2
92723,1
92724,1
92725,1
92726,1
92727,3
92728,1
92729,1
92730,1
92731,1
92732,4
92733,1
92734,1
92735,1
92736,1
92737,3
92738,1
92739,1
92740,1
92741,1
92742,1
92743,1
92744,1
92745,1
92746,1
92747,1
92748,1
92749,1
92750,1
92751,1
92752,1
92753,1
92754,1
92755,1
92756,1
92757,1
92758,1
92759,1
92760,1
92761,1
92762,1
92763,1
92764,1
92765,1
92766,3
92767,1
92768,1
92769,1
92770,2
92771,3
92772,1
92773,1
92774,1
92775,1
92776,1
92777,1
92778,1
92779,1
92780,1
92781,1
92782,1
92783,1
92784,1
92785,1
92786,1
92787,4
92788,1
92789,1
92790,1
92791,1
92792,1
92793,1
92794,0
92795,3
92796,3
92797,1
92798,1
92799,1
92800,1
92801,1
92802,2
92803,2
92804,1
92805,1
92806,0
92807,1
92808,1
92809,1
92810,1
92811,1
92812,2
92813,1
92814,1
92815,3
92816,1
92817,1
92818,3
92819,1
92820,1
92821,1
92822,4
92823,1
92824,2
92825,1
92826,1
92827,1
92828,1
92829,1
92830,4
92831,2
92832,1
92833,1
92834,1
92835,2
92836,1
92837,2
92838,1
92839,3
92840,1
92841,1
92842,0
92843,3
92844,1
92845,1
92846,1
92847,2
92848,2
92849,1
92850,3
92851,4
92852,1
92853,1
92854,2
92855,2
92856,1
92857,1
92858,1
92859,3
92860,3
92861,1
92862,1
92863,1
92864,1
92865,4
92866,1
92867,1
92868,1
92869,3
92870,0
92871,1
92872,1
92873,2
92874,2
92875,4
92876,3
92877,1
92878,1
92879,4
92880,1
92881,1
92882,1
92883,0
92884,1
92885,1
92886,1
92887,1
92888,1
92889,1
92890,3
92891,1
92892,1
92893,2
92894,1
92895,1
92896,1
92897,1
92898,1
92899,1
92900,1
92901,1
92902,1
92903,2
92904,4
92905,1
92906,1
92907,1
92908,1
92909,1
92910,2
92911,1
92912,2
92913,3
92914,2
92915,1
92916,1
92917,1
92918,1
92919,1
92920,1
92921,4
92922,1
92923,2
92924,1
92925,1
92926,1
92927,1
92928,0
92929,1
92930,1
92931,1
92932,2
92933,3
92934,1
92935,1
92936,1
92937,1
92938,1
92939,1
92940,1
92941,3
92942,1
92943,1
92944,1
92945,1
92946,1
92947,1
92948,1
92949,1
92950,1
92951,1
92952,1
92953,1
92954,1
92955,1
92956,3
92957,1
92958,1
92959,1
92960,3
92961,1
92962,4
92963,2
92964,1
92965,1
92966,1
92967,0
92968,1
92969,0
92970,2
92971,1
92972,1
92973,1
92974,1
92975,1
92976,1
92977,1
92978,1
92979,1
92980,4
92981,1
92982,1
92983,1
92984,1
92985,1
92986,2
92987,1
92988,0
92989,1
92990,1
92991,1
92992,1
92993,1
92994,2
92995,1
92996,1
92997,1
92998,1
92999,1
93000,2
93001,3
93002,1
93003,1
93004,1
93005,1
93006,3
93007,1
93008,1
93009,1
93010,1
93011,1
93012,3
93013,1
93014,1
93015,1
93016,1
93017,1
93018,1
93019,1
93020,1
93021,2
93022,1
93023,3
93024,1
93025,2
93026,1
93027,1
93028,1
93029,1
93030,4
93031,1
93032,1
93033,1
93034,1
93035,1
93036,3
93037,1
93038,1
93039,1
93040,1
93041,1
93042,1
93043,1
93044,4
93045,1
93046,1
93047,1
93048,1
93049,2
93050,1
93051,1
93052,2
93053,1
93054,2
93055,3
93056,1
93057,4
93058,2
93059,1
93060,1
93061,1
93062,1
93063,1
93064,4
93065,1
93066,2
93067,1
93068,1
93069,1
93070,1
93071,1
93072,1
93073,3
93074,3
93075,1
93076,1
93077,2
93078,1
93079,3
93080,2
93081,1
93082,2
93083,1
93084,4
93085,1
93086,4
93087,4
93088,1
93089,1
93090,1
93091,1
93092,1
93093,1
93094,3
93095,1
93096,1
93097,1
93098,1
93099,1
93100,4
93101,1
93102,1
93103,2
93104,3
93105,1
93106,1
93107,1
93108,1
93109,1
93110,2
93111,1
93112,1
93113,1
93114,1
93115,1
93116,1
93117,1
93118,1
93119,1
93120,2
93121,1
93122,2
93123,1
93124,4
93125,1
93126,1
93127,1
93128,2
93129,2
93130,1
93131,1
93132,1
93133,3
93134,1
93135,1
93136,1
93137,1
93138,2
93139,4
93140,2
93141,1
93142,1
93143,1
93144,2
93145,1
93146,0
93147,3
93148,1
93149,1
93150,2
93151,1
93152,1
93153,1
93154,1
93155,1
93156,4
93157,1
93158,1
93159,1
93160,3
93161,1
93162,1
93163,3
93164,1
93165,1
93166,1
93167,1
93168,1
93169,1
93170,1
93171,3
93172,1
93173,1
93174,0
93175,1
93176,1
93177,1
